rpKey,Agnc,CarRail_DO,CarRail_PT,CarRail_check,CarRail_time,ComBus_DO,ComBus_PT,ComBus_check,ComBus_time,Fnl_Cmmnt,Fstp_grnt,TrBus_DO,TrBus_PT,TrBus_check,TrBus_time,Yr,address,agentype,busRT_DO,busRT_PT,busRT_check,busRT_time,cap_res_fund,city,cng_do_CB,cng_do_RB,cng_do_demand,cng_do_fixed,cng_do_route,cng_nar,cng_pt_CB,cng_pt_RB,cng_pt_demand,cng_pt_fixed,cng_pt_route,comrail_DO,comrail_PT,comrail_check,comrail_time,cont_res,debt_ser_fund,dec_res,dem_DO,dem_PT,dem_Tax,dem_check,dem_time,deprec,dev_DO,dev_PT,dev_check,dev_time,dfc_do_CB,dfc_do_RB,dfc_do_demand,dfc_do_fixed,dfc_do_route,dfc_do_van,dfc_nar,dfc_pt_CB,dfc_pt_DT,dfc_pt_RB,dfc_pt_com,dfc_pt_demand,dfc_pt_ferry,dfc_pt_fixed,dfc_pt_route,elc_do_SR,elc_do_TB,elc_do_fixed,elc_do_light,elc_nar,elc_pt_SR,elc_pt_TB,elc_pt_fixed,elc_pt_light,execname,exectitle,fed_other_grnt,ferry_DO,ferry_PT,ferry_check,ferry_time,fix_DO,fix_PT,fix_check,fix_time,fta_5307_grnt,fta_5307_op,fta_5307_prv,fta_5309_grnt,fta_5310_grnt,fta_5311_grnt,fta_5311_op,fta_5316_grnt,fta_5316_op,fta_cg_other_spec,fta_op_other_spec,fta_other_op,fte_do_CB,fte_do_RB,fte_do_SR,fte_do_TB,fte_do_demand,fte_do_fixed,fte_do_light,fte_do_route,fte_do_van,fte_nar,fte_pt_CB,fte_pt_DT,fte_pt_RB,fte_pt_SR,fte_pt_TB,fte_pt_com,fte_pt_demand,fte_pt_ferry,fte_pt_fixed,fte_pt_light,fte_pt_route,gen_fund,gfc_do_CB,gfc_do_RB,gfc_do_demand,gfc_do_fixed,gfc_do_route,gfc_do_van,gfc_nar,gfc_pt_CB,gfc_pt_DT,gfc_pt_RB,gfc_pt_demand,gfc_pt_fixed,gfc_pt_route,inc_res,insur_fund,interest,lightrail_DO,lightrail_PT,lightrail_check,lightrail_time,local_cap_invest,mvet,oex_do_CB,oex_do_RB,oex_do_SR,oex_do_TB,oex_do_demand,oex_do_fixed,oex_do_light,oex_do_route,oex_do_van,oex_nar,oex_pt_CB,oex_pt_DT,oex_pt_RB,oex_pt_SR,oex_pt_TB,oex_pt_com,oex_pt_demand,oex_pt_ferry,oex_pt_fixed,oex_pt_light,oex_pt_route,oper_res,other_ad,other_bal_expl,other_bal_spec,other_balace,other_expend,other_gain,other_int,other_rev,other_rev_spec,phone,principal,psgr_do_CB,psgr_do_RB,psgr_do_SR,psgr_do_TB,psgr_do_demand,psgr_do_fixed,psgr_do_light,psgr_do_route,psgr_do_van,psgr_nar,psgr_pt_CB,psgr_pt_DT,psgr_pt_RB,psgr_pt_SR,psgr_pt_TB,psgr_pt_com,psgr_pt_demand,psgr_pt_ferry,psgr_pt_fixed,psgr_pt_light,psgr_pt_route,rev_do_CB,rev_do_RB,rev_do_SR,rev_do_TB,rev_do_demand,rev_do_fixed,rev_do_light,rev_do_route,rev_do_van,rev_nar,rev_pt_CB,rev_pt_DT,rev_pt_RB,rev_pt_SR,rev_pt_TB,rev_pt_com,rev_pt_demand,rev_pt_ferry,rev_pt_fixed,rev_pt_light,rev_pt_route,rvh_do_CB,rvh_do_RB,rvh_do_SR,rvh_do_TB,rvh_do_demand,rvh_do_fixed,rvh_do_light,rvh_do_route,rvh_do_van,rvh_nar,rvh_pt_CB,rvh_pt_DT,rvh_pt_RB,rvh_pt_SR,rvh_pt_TB,rvh_pt_com,rvh_pt_demand,rvh_pt_ferry,rvh_pt_fixed,rvh_pt_light,rvh_pt_route,rvm_do_CB,rvm_do_RB,rvm_do_SR,rvm_do_TB,rvm_do_demand,rvm_do_fixed,rvm_do_light,rvm_do_route,rvm_do_van,rvm_nar,rvm_pt_CB,rvm_pt_DT,rvm_pt_RB,rvm_pt_SR,rvm_pt_TB,rvm_pt_com,rvm_pt_demand,rvm_pt_ferry,rvm_pt_fixed,rvm_pt_light,rvm_pt_route,sales_tax,st_cg_other,st_cg_other_spec,st_cg_regmg,st_cg_rmg,st_cg_sng,st_cg_ste,st_ct_van,st_op_other,st_op_other_spec,st_op_regmg,st_op_rmg,st_op_sng,st_op_ste,st_op_stod,state,sysname,systype,techemail,techname,techphone,tvh_do_CB,tvh_do_RB,tvh_do_SR,tvh_do_TB,tvh_do_demand,tvh_do_fixed,tvh_do_light,tvh_do_route,tvh_do_van,tvh_nar,tvh_pt_CB,tvh_pt_DT,tvh_pt_RB,tvh_pt_SR,tvh_pt_TB,tvh_pt_com,tvh_pt_demand,tvh_pt_ferry,tvh_pt_fixed,tvh_pt_light,tvh_pt_route,tvm_do_CB,tvm_do_RB,tvm_do_SR,tvm_do_TB,tvm_do_demand,tvm_do_fixed,tvm_do_light,tvm_do_route,tvm_do_van,tvm_nar,tvm_pt_CB,tvm_pt_DT,tvm_pt_RB,tvm_pt_SR,tvm_pt_TB,tvm_pt_com,tvm_pt_demand,tvm_pt_ferry,tvm_pt_fixed,tvm_pt_light,tvm_pt_route,unrest_cash,utility_tax,van_DO,van_PT,van_check,van_time,web,work_cap,zip
33138B49-570D-40E9-956C-EE90BA4ACF90,community,-1.0,-1.0,-1.0,,1.0,1.0,1.0,"Directly operated
Community Transit provided peak period commuter service both within Snohomish County and to destinations in King County.  In-county commuter service operated on weekdays between 4:45 AM and 5:00 PM.  Inter-county commuter service operated between 4:45 AM and 8:00 PM on weekdays.  There was no commuter service on weekends.
Purchased
Intercounty commuter service operated between 4:45 AM and 8 PM on weekdays.  There was no commuter bus service on weekends.",,,-1.0,-1.0,-1.0,,2013,7100 Hardeson Road,4.0,-1.0,-1.0,-1.0,,,Everett,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,1.0,-1.0,1.0,"Community Transit provided dial-a-ride part-transit service to qualifying riders traveling to and from destinations within 3/4 mile of local Community Transit fixed routes during the hours of operation.
General hours of operation were between 5 AM and 11:00 PM Monday through Friday, and 6 AM to 10:00 PM on Saturdays.  If travel was required outside of Community Transit's local fixed-route service area, Community Transit coordinated the trip with other para-transit providers in the region.  There was no demand response service on Sundays.",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Joyce Eleanor,CEO,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,Community Transit provided local fixed route service in Snohomish County.  Local fixed route service operated on weekdays between 5 AM and 11:00 PM and on Saturdays between 6 AM and 10:00 PM.  There was no local fixed route service on Sundays.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4253487100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Community Transit,1.0,bob.hintz@commtrans.org,Robert Hintz,4253487117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,"Community Transit had 366 vans on the road in 2013.  Community Transit had a total of 414 vehicles in the fleet:  2 nine passenger vans with a mobility lift, 285 seven passenger vans, 75 twelve passenger vans and 52 fifteen passenger vans.  These vanpools had origins and/or destinations in Snohomish, King, Island, Skagit, Kitsap and Pierce counties.",www.commtrans.org,,982035834
2B9A5D7C-FF79-4059-9C5E-DF5521D08EDA,ctran,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays, betweeen 5:20 am and 8:06 pm/
",,,-1.0,-1.0,-1.0,,2013,2425 NE 65th Avenue,4.0,-1.0,-1.0,-1.0,,,Vancouver,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays, between 5:15 am and 12:00 am.   Saturdays, between 6:45 am and 12: 00 am. Sundays, between 6:45 am and 12:00 am./
",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Jeff Hamm,Executive Director/CEO,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays, between 4:45 am and 12:42 am. Saturdays, between 6:20 am and 12:33 am. Sundays, between 6:19 am and 12:32 am./
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606964494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Clark County Public Transportation Benefit Area,1.0,julies@c-tran.org,Julie Syring,3609067340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,Weekdays 4:30 am to 7:00 pm.,www.c-tran.com,,98661
C6EE22FC-2C6D-4AD1-8957-5632CCB7BB20,CUBS,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,254 Oregon Way,3.0,-1.0,-1.0,-1.0,,,Longview,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,1.0,-1.0,1.0,"Weekdays, between 6:30 am and 7:00 pm; and Saturdays, between 8:00 am and 6:00 pm.",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Corey Aldridge,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays, between 6:30 am and 7:00 pm; and Saturdays, between 8:00 am and 6:00 pm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604425663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,RiverCities Transit (Longview-Kelso),2.0,corey@rctransit.org,Corey Aldridge,3604425663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.rctransit.org,,98632
248E2529-DAAB-4CDA-9536-9F4B3C7106D2,everett,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,3225 Cedar St,4.0,-1.0,-1.0,-1.0,,,Everett,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekday: 0430-2327/
Weekend: 0700-2146",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas E. Hingson,Transportation & Transit Services Director,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekday: 0427-2349/
Weekend: 0646-2230",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4252578939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Everett Transit,1.0,mlamb@everettwa.gov,Mary Lamb,4252578985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.everettwa.gov/Transit,,982014515
BC5E82BA-D606-433D-8463-E55DA0D31150,garfield,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays, between 6:50am. and 6:30pm.
Tuesday and Thursday mid-morning trip at 9:30am",,,-1.0,-1.0,-1.0,,2013,695 Main St.   P.O. Box 21,4.0,-1.0,-1.0,-1.0,,,Pomeroy,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays, between 8:30am. and 2:00pm.
Sundays between 9:00am. and 1:00pm.",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Kristin Bartels,Coordinator,,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098433563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Garfield County Transportation,3.0,kbartels@co.garfield.wa.us,Kristen Bartels,5098433563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,N/A,,99347
11323FD6-A5C0-4C39-A5E8-A7EEADAF3371,grays,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,705 30th Street,4.0,-1.0,-1.0,-1.0,,,Hoquiam,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,Weekdays 7:45am to 5:30pm,,1.0,-1.0,-1.0,Weekdays 4:50 am to 10:30pm,,,,,,,,,,,,,,,,,,,,,,,,,Ken Mehin,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,Weekdays between 4:50am and 10:30pm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605322770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Grays Harbor Transportation Authority,3.0,patti_ghtransit@comcast.net,Patrice Carlin,3605322770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,Monday through Sunday from 5:00am to 11:30pm,www.ghtransit.com,,98550
770AE97C-51AF-4D14-AA58-E1957E6560BA,grant,-1.0,-1.0,-1.0,,1.0,1.0,1.0,Weekdays between 6:30 am and 8:00 am.,,,-1.0,-1.0,-1.0,,2013,8392 Westover Blvd NE,4.0,-1.0,-1.0,-1.0,,,Moses Lake,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,1.0,-1.0,1.0,Weekdays between 6:30 am and 9:00 pm.,,1.0,1.0,1.0,Weekdays between 4:30 am and 1:30 am.,,,,,,,,,,,,,,,,,,,,,,,,,Greg Wright,General Manager,,-1.0,-1.0,-1.0,,1.0,1.0,1.0,Weekdays between 4:30 am and 1:30 am. Weekends between 5:15 am and 12:35 am.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097650898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Grant Transit Authority,3.0,greg@gta-ride.com,Greg Wright,5097650898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,Varies per vanpool group. Weekdays between 4:00 am and 7:00 pm.,www.gta-ride.com,,98837
0CFD5CE4-A744-4CD9-946A-46A29B18543F,intercity,-1.0,-1.0,-1.0,,1.0,1.0,1.0,"Weekdays: 0515 - 2200/
Saturday: 0900 - 2100/
Sunday: 0900 - 2100",,,-1.0,-1.0,-1.0,,2013,"526 Pattison SE, PO Box 659",4.0,-1.0,-1.0,-1.0,,,Olympia,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays: 0550 - 2255/
Saturday: 0805 - 2255/
Sunday: 0815 - 1935",,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Ann Freeman-Manzanares,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays: 0537 - 0320/
Saturday: 0808 - 0320/
Sunday: 0808 -2355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3607055837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Intercity Transit,2.0,bforeman@intercitytransit.com,Ben Foreman,3607055813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,7 days a week coving all 3 three shifts,www.intercitytransit.com,,985070659
A3E84251-F376-498F-810E-C8CA1C6E22B4,island,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,19758 State Route 20,3.0,-1.0,-1.0,-1.0,,,Coupeville,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,"Weekdays:  between 3:45 AM and 8:00 PM.
Saturday:  7:15 AM and 6:30 PM.",,1.0,-1.0,1.0,"Weekdays:  between 3:45 AM and 8:00 PM.
Saturday:  7:15 AM and 6:30 PM.",,,,,,,,,,,,,,,,,,,,,,,,,,Executive Director,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays:  between 3:45 AM and 8:00 PM.
Saturday:  7:15 AM and 6:30 PM.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606787771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,"Island County Public Transportation Benefit Area, DBA Island Transit",3.0,,,3606787771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,,www.Islandtransit.org,,98239
6F47E98C-1246-4706-8060-66E822DFEAD0,jefferson,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,1615 West Sims Way,4.0,-1.0,-1.0,-1.0,,,Port Townsend,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,-1.0,1.0,Weekdays 5:50am to 8:00pm; Saturdays: 6:40am to 7:50pm; Jan-Jun 2013 Sundays 8:00am to 7:00pm,,1.0,-1.0,1.0,"Weekdays btwn 7:00am and 8:55 pm, (4 round trips btwn Forks and Amanda Park); Saturdays btwn 7:20am and 5:54 pm (2 round trips btwn Forks and Amanda Park)",,,,,,,,,,,,,,,,,,,,,,,,,Tammi Rubert,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,Weekdays btwn 5:50am and 8:00pm (7 routes); Saturdays btwn 6:40am and 7:50pm (7 routes); Jan-Jun 2013 Sundays btwn 8:50am and 7:00 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603854777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Jefferson Transit Authority,3.0,scrouch@jeffersontransit.com,Sara Crouch,3603853020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,7 days a week,www.jeffersontransit.com,,983683090
C432F545-27E7-4A9C-BDBB-5DA0EEDBEFBB,Kalispel Tribe of Indians,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,4:30am to 8pm Mon thru Thurs,,,-1.0,-1.0,-1.0,,2013,PO Box 39,3.0,-1.0,-1.0,-1.0,,,Usk,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,1.0,-1.0,1.0,"4:30am to 8pm 
10am to 1:30am Fri & Sat",,,,,,,,,,,,,,,,,,,,,,,,,Sev Jones,Planning & Public Works Director,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"6am to 5:30pm Mon thru Thurs
10am to 1:30am Fri & Sat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094477196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Kalispel Tribe of Indians,4.0,jseyler@kalispeltribe.com,Julia Seyler - Whitford,5094477247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.kti.com,,99180
320A0F78-2E13-48FA-BB4B-78266923674C,king,1.0,-1.0,1.0,South Lake Union Streetcar: Monday - Friday 5:35 am - 9:56 pm; Saturday 5:35 am - 11:32 pm; Sunday 9:35 am - 7:32 pm,-1.0,-1.0,-1.0,,,,1.0,-1.0,1.0,"Trolleybus: Every day, all day",2013,201 South Jackson Street,4.0,1.0,-1.0,1.0,"RapidRide: Every day, all day",,Seattle,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,1.0,1.0,-1.0,"Access: Every day, all day
Taxi: Every day, all day",,-1.0,1.0,1.0,DART:  Monday - Friday 4:50 am - 10:08 pm; Saturday 6:18 am - 9:02 pm; Sunday 9:17 am - 7:22 pm,,,,,,,,,,,,,,,,,,,,,,,,,Kevin Desmond,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Motorbus: Every day, all day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065533000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,King County Metro Transit,1.0,rajan.cheriel@kingcounty.gov,Rajan Cheriel,2064775821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,"Vanpool: Every day, all day",http://metro.kingcounty.gov/,,981043856
26B84A2F-3B26-4F0A-9168-7D39A80B8504,kitsap,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,"60 Washington Ave, Suite 200",4.0,-1.0,-1.0,-1.0,,,Bremerton,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,-1.0,1.0,1.0,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,John W. Clauson,Executive Director,,-1.0,1.0,1.0,,1.0,-1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603777086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Kitsap Transit,2.0,pauls@kitsaptransit.com,Paul Shinners,3608244908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,1.0,,www.kitsaptransit.org,,983371888
8A18B5E1-836C-4D3E-8F1F-DCBA62C4A0BD,link,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,2700 Euclid Avenue,4.0,-1.0,-1.0,-1.0,,,Wenatchee,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,1.0,1.0,-1.0,1.0,"Weekdays, between 6:00 am and 6:30 pm;
Saturdays, between 7:00 am and 5:30 pm",,1.0,-1.0,1.0,"Weekdays, between 5:30 am and 7:20 pm;
Saturdays, between 8:00 am and 4:50 pm",,,,,,,,,,,,,,,,,,,,,,,,,Richard DeRock,General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,"Weekdays, between 4:30 am and 8:00 pm;
Saturdays, between 7:00 am and 6:45 pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5096647600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Chelan-Douglas PTBA (dba Link Transit),2.0,justin@linktransit.com,Justin Brockwell,5096647645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,www.linktransit.com,,98801
55F04A52-BBDF-4EFA-9254-1C53AA49BAD9,Makah Nation,-1.0,-1.0,-1.0,,-1.0,-1.0,-1.0,,,,-1.0,-1.0,-1.0,,2013,201 Resort Drive,3.0,-1.0,-1.0,-1.0,,,Neah Bay,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,-1.0,-1.0,-1.0,-1.0,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Patty Manuel,Assistant General Manager,,-1.0,-1.0,-1.0,,1.0,-1.0,1.0,Monday -Friday 7 am to 10:30pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606453203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA,Makah Nation,4.0,jeff.bartlett@makah.com,Jeff Bartlett,3606452201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,-1.0,,,,983570115
