,Status,County Name,Jurisdiction,CTR Identification Code,Organization Name,Worksite Name,Survey_Cycle,Survey Close Date,Survey Iteration,Key,Survey Purpose,Expansion Factor,Sampling Worksite? ,Response Rate,Total Employees,Expanded Surveys Distributed,Expanded Surveys Returned,"VMT/
Employee",Goal VMT,Total VMT,Total Goal VMT,NDAT Rate,Goal NDAT Rate (Worksite only),Total Goal NDAT Trips,Total Annual Greenhouse Gas Emissions -  All Employees (Metric Tons CO2e),Daily Roundtrip GHG Per Employee (Pounds),GHGforAgg (Pounds),Total Weekly Trips,Weekly Drive Alone Trips,Weekly Carpool Trips,Weekly Vanpool Trips,Weekly 1-Motorcycle Trips,Weekly 2-Motorcycle Trips,Weekly Bus Trips,Weekly Train/Lightrail/Street Car Trips,Weekly Bike Trips,Weekly Walk Trips,Weekly Telework Trips,Weekly CWW Days,Weekly Overnight Business Trip,Weekly Did Not Work,Weekly Used Ferry as Walk-on Passenager,Weekly Boarded Ferry with Car/Bus/Van,Weekly Other Trips,Alone Share,Carpool Share,Van Share,Motorcycle Share,Bus Share,Train Share,Bike Share,Walk Share,Tele Share,CWW Share,Used Ferry Share,Boarded Ferry Share,Other Share,Baseline,Error: Difference between Weekly Trips and Summed Weekly Trips:this column is the difference,sumcolumn,calculated percent,summedcol
520,Affected,King,City of Seattle,E80619,Facebook,Facebook - Seattle,2017/2018,2017-10-01 00:00:00,M6,E80619M6,CTR,1,,72.0625,1600,1600,1153,2.6,0,2997.8,0,0.8,0,0,925.6,5.09266298208661,5871.84041834587,5775.0,1130.0,601.0,294.0,49.0,1.0,1051.0,68.0,401.0,895.0,162.0,6.0,48,48,23.0,18.0,1076.0,0.2,0.1,0.05,0.01,0.18,0.01,0.07,0.15,0.03,0.0,0.0,0.0,0.19,,,0.81,0.19,
521,Affected,King,City of Seattle,E80620,The Allen Institute for Brain Science,Allen Institute,2017/2018,2017-10-20 00:00:00,M6,E80620M6,CTR,1,,66.8304668304668,407,407,272,2.6,0,707.2,0,0.83,0,0,238.2,5.08629353697425,1383.471842057,1380.0,231.0,231.0,13.0,3.0,0.0,427.0,36.0,246.0,151.0,6.0,1.0,7,5,10.0,0.0,25.0,0.17,0.17,0.01,0.0,0.31,0.03,0.18,0.11,0.0,0.0,0.01,0.0,0.02,,,0.98,0.02,
522,Affected,King,City of Seattle,E80621,"Uber, Inc.",Uber - Seattle,2017/2018,2017-11-26 00:00:00,M6,E80621M6,CTR,1,,74.4897959183673,196,196,146,2.1,0,306.6,0,0.86,0,0,92,4.11673400320303,601.043164467642,734.0,89.0,61.0,0.0,11.0,1.0,339.0,41.0,17.0,46.0,25.0,1.0,0,4,13.0,0.0,90.0,0.12,0.08,0.0,0.02,0.46,0.06,0.02,0.06,0.03,0.0,0.02,0.0,0.12,,,0.88,0.12,
523,Affected,King,City of Seattle,E80625,DTI,DTI,2017/2018,2017-11-25 00:00:00,M6,E80625M6,CTR,1,,80.6451612903226,100,93,75,2.6,0,195,0,0.86,0,0,58.1,5.08287992944444,381.215994708333,378.0,51.0,9.0,0.0,0.0,3.0,134.0,40.0,6.0,16.0,109.0,1.0,0,2,4.0,0.0,5.0,0.13,0.02,0.0,0.01,0.35,0.11,0.02,0.04,0.29,0.0,0.01,0.0,0.01,,,0.99,0.01,
524,Affected,King,City of Seattle,E80626,HBO,HBO - Seattle,2017/2018,2018-05-19 00:00:00,M6,E80626M6,CTR,1,,51.1764705882353,170,170,87,4.8,0,417.6,0,0.7,0,0,177.6,9.40736399506877,818.440667570983,426.0,129.0,53.0,4.0,0.0,0.0,134.0,17.0,25.0,37.0,22.0,0.0,6,6,0.0,0.0,5.0,0.3,0.12,0.01,0.0,0.31,0.04,0.06,0.09,0.05,0.0,0.0,0.0,0.01,,,0.99,0.01,
525,Affected,King,City of Seattle,E80628,NanoString Technologies,NanoString Technologies,2017/2018,2017-11-10 00:00:00,M6,E80628M6,CTR,1,,95.3333333333333,300,300,286,5.6,0,1601.6,0,0.61,0,0,376.1,10.9710548355888,3137.7216829784,1441.0,535.0,105.0,7.0,28.0,0.0,404.0,82.0,89.0,108.0,27.0,0.0,9,17,20.0,2.0,34.0,0.37,0.07,0.0,0.02,0.28,0.06,0.06,0.07,0.02,0.0,0.01,0.0,0.02,,,0.98,0.02,
526,Affected,King,City of Redmond,E80629,Space Exploration Technologies Corp.,SpaceX Seattle,2017/2018,2017-05-07 00:00:00,M6,E80629M6,CTR,1,,81.7647058823529,170,170,139,11.3,0,1570.7,0,0.06,0,0,440.2,22.1340565998911,3076.63386738486,717.0,671.0,11.0,0.0,6.0,0.0,9.0,0.0,7.0,5.0,8.0,0.0,4,5,0.0,0.0,0.0,0.94,0.02,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,,,1.0,0.0,
527,Affected,King,City of Tukwila,E80630,Red Dot Corporation,,2017/2018,2017-04-11 00:00:00,M6,E80630M6,CTR,1,,93.2659932659933,336,297,277,15.2,0,4210.4,0,0.21,0,0,925.4,29.7947880022247,8253.15627661624,1129.0,888.0,159.0,0.0,7.0,0.0,39.0,12.0,2.0,0.0,5.0,1.0,3,11,0.0,12.0,4.0,0.79,0.14,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,,,1.0,0.0,
528,Affected,King,City of Bellevue,E80632,Amazon.com,Amazon Fresh and FDFC,2017/2018,2017-03-21 00:00:00,M6,E80632M6,CTR,1,,56.25,450,128,72,16.5,0,1188,0,0.16,0,0,1365,32.3147369267114,2326.66105872322,298.0,249.0,24.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,0,12,0.0,3.0,0.0,0.84,0.08,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,,,1.0,0.0,
529,Affected,King,City of Bellevue,E80638,Expedia.com,Headquarters,2017/2018,2017-10-16 00:00:00,M6,E80638M6,CTR,1,,63.716577540107,3740,3740,2383,7.2,0,17157.6,0,0.51,0,0,5536.9,14.1054393330771,33613.2619307228,11028.0,5241.0,265.0,450.0,130.0,3.0,3122.0,90.0,147.0,691.0,683.0,51.0,91,210,16.0,9.0,130.0,0.48,0.02,0.04,0.01,0.28,0.01,0.01,0.06,0.06,0.0,0.0,0.0,0.01,,,0.99,0.01,
530,Affected,King,City of Bellevue,E80641,Microsoft Corporation,Bravern,2017/2018,2017-05-24 00:00:00,M6,E80641M6,CTR,1.4947145877378436,1,34.60183227625088,2121,2121,733.9048625792813,6.566798249263263,0,4819.40516671142,0,0.47,0,0,2548.084445404996,12.136591208774927,8907.103303256876,3203.17,1681.55,342.29,61.28,19.431289640591967,0.0,853.48,0.0,0.0,92.67,139.01,2.99,14.947145877378436,0,4.48,0.0,5.98,0.52,0.11,0.02,0.01,0.27,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,,,1.0,0.0,
531,Affected,King,City of Bellevue,E80642,Microsoft Corporation,City Center Plaza,2017/2018,2017-05-24 00:00:00,M6,E80642M6,CTR,1.4528571428571428,1,33.14285714285714,2034,2034,674.1257142857143,5.239904556479968,0,3532.354401926027,0,0.49,0,0,1934.2610067384855,9.68425968958757,6528.40848057157,2918.79,1480.46,328.35,82.81,5.811428571428571,0.0,810.69,7.26,7.26,71.19,81.36,5.81,2.9057142857142857,0,8.72,0.0,29.06,0.51,0.11,0.03,0.0,0.28,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.01,,,0.99,0.01,
532,Affected,King,City of Bellevue,E80644,Quantum Corporation,,2017/2018,2017-04-07 00:00:00,M6,E80644M6,CTR,1,,74.1379310344828,116,116,86,12.4,0,1066.4,0,0.24,0,0,316.2,24.2636975190966,2086.67798664231,426.0,325.0,9.0,0.0,0.0,1.0,10.0,0.0,9.0,2.0,62.0,0.0,0,8,0.0,0.0,8.0,0.76,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.15,0.0,0.0,0.0,0.02,,,0.98,0.02,
533,Affected,King,City of Seattle,E80647,ING Direct,Seattle,2017/2018,2018-05-28 00:00:00,M6,E80647M6,CTR,1,,70.5882352941177,250,170,120,4.3,0,516,0,0.73,0,0,241.7,8.42739696480791,1011.28763577695,607.0,164.0,37.0,0.0,0.0,0.0,168.0,35.0,40.0,86.0,48.0,0.0,3,7,10.0,0.0,19.0,0.27,0.06,0.0,0.0,0.28,0.06,0.07,0.14,0.08,0.0,0.02,0.0,0.03,,,0.97,0.03,
534,Affected,King,City of Tukwila,E80655,Boeing Employees Credit Union,Tukwila Financial Center,2017/2018,2017-05-19 00:00:00,M6,E80655M6,CTR,1,,62.3906705539359,686,686,428,15.1,0,6462.8,0,0.23,0,0,2254.2,29.5436340320562,12644.6753657201,2099.0,1617.0,155.0,14.0,5.0,0.0,8.0,69.0,9.0,2.0,199.0,5.0,1,56,6.0,2.0,8.0,0.77,0.07,0.01,0.0,0.0,0.03,0.0,0.0,0.09,0.0,0.0,0.0,0.0,,,1.0,0.0,
535,Affected,King,City of Seattle,E80657,Swedish Medical Group,One Union Square,2017/2018,2017-10-31 00:00:00,M6,E80657M6,CTR,1,,75.9523809523809,420,420,319,6.4,0,2041.6,0,0.66,0,0,593.3,12.5436757317903,4001.43255844112,1584.0,537.0,106.0,5.0,6.0,0.0,582.0,140.0,7.0,52.0,85.0,7.0,0,38,26.0,2.0,29.0,0.34,0.07,0.0,0.0,0.37,0.09,0.0,0.03,0.05,0.0,0.02,0.0,0.02,,,0.98,0.02,
536,Affected,King,City of Issaquah,E80659,NAES,,2017/2018,2017-05-30 00:00:00,M6,E80659M6,CTR,1,,84.1666666666667,122,120,101,13.9,0,1403.9,0,0.15,0,0,363,27.2084286925842,2748.05129795101,487.0,411.0,28.0,0.0,1.0,0.0,6.0,1.0,21.0,5.0,3.0,0.0,16,9,0.0,0.0,11.0,0.84,0.06,0.0,0.0,0.01,0.0,0.04,0.01,0.01,0.0,0.0,0.0,0.02,,,0.98,0.02,
537,Affected,King,City of Seattle,E80660,thePlatform,thePlatform,2017/2018,2018-05-13 00:00:00,M6,E80660M6,CTR,1,,72.7272727272727,233,198,144,1.4,0,201.6,0,0.92,0,0,72,2.74025071620591,394.596103133651,716.0,56.0,24.0,5.0,0.0,0.0,335.0,73.0,66.0,44.0,44.0,0.0,0,8,56.0,6.0,7.0,0.08,0.03,0.01,0.0,0.47,0.1,0.09,0.06,0.06,0.0,0.08,0.01,0.01,,,0.99,0.01,
538,Affected,King,City of Shoreline,E80671,CRISTA Ministries Inc,,2017/2018,2017-05-23 00:00:00,M6,E80671M6,CTR,1,,55.6195965417867,347,347,193,9.9,0,1910.7,0,0.25,0,0,736.8,19.3668978726421,3737.81128941993,933.0,698.0,128.0,0.0,5.0,0.0,5.0,0.0,11.0,35.0,32.0,2.0,4,20,4.0,12.0,1.0,0.75,0.14,0.0,0.01,0.01,0.0,0.01,0.04,0.03,0.0,0.0,0.01,0.0,,,1.0,0.0,
539,Affected,King,City of Redmond,E80687,Genie Industries Inc,HUB/LINK,2017/2018,2017-05-30 00:00:00,M6,E80687M6,CTR,1,,74.4493392070485,227,227,169,16.3,0,2754.7,0,0.17,0,0,813.4,31.9391234333044,5397.71186022844,836.0,692.0,68.0,11.0,5.0,0.0,3.0,0.0,12.0,5.0,28.0,1.0,7,9,0.0,0.0,11.0,0.83,0.08,0.01,0.01,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.01,Baseline,,0.99,0.01,
540,Affected,King,City of Shoreline,E80689,WA State Dept. of Transportation,WSDOT - NW Region Dist #1,2017/2018,2017-05-12 00:00:00,M6,E80689M6,CTR,1,,75.9206798866855,353,353,268,12.1,0,3242.8,0,0.29,0,0,861.2,23.6690635785313,6343.30903904638,1218.0,856.0,110.0,98.0,10.0,0.0,13.0,1.0,12.0,11.0,23.0,67.0,6,45,4.0,12.0,1.0,0.7,0.09,0.08,0.01,0.01,0.0,0.01,0.01,0.02,0.06,0.0,0.01,0.0,,,1.0,0.0,
541,Affected,King,City of Bothell,E80691,"Alder Biopharmaceuticals, Inc.","Alder Biopharmaceuticals, Inc.",2017/2018,2018-06-05 00:00:00,M6,E80691M6,CTR,1,,63.4517766497462,197,197,125,11.6,0,1450,0,0.14,0,0,500.4,22.7271317952733,2840.89147440916,616.0,530.0,20.0,5.0,0.0,0.0,18.0,0.0,22.0,3.0,10.0,0.0,3,17,0.0,0.0,8.0,0.86,0.03,0.01,0.0,0.03,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.01,Baseline,,0.99,0.01,
542,Affected,King,City of Bellevue,E80693,VMware,VMware,2017/2018,2018-05-04 00:00:00,M6,E80693M6,CTR,1,,51.3812154696133,181,181,93,4.5,0,418.5,0,0.6,0,0,179.4,8.81637677319399,819.923039907041,461.0,181.0,4.0,0.0,2.0,0.0,183.0,7.0,5.0,35.0,42.0,0.0,0,3,0.0,0.0,2.0,0.39,0.01,0.0,0.0,0.4,0.02,0.01,0.08,0.09,0.0,0.0,0.0,0.0,,,1.0,0.0,
543,Affected,King,City of Kent,E80696,Amazon Fulfillment North America,BFl4,2017/2018,2018-06-04 00:00:00,M6,E80696M6,CTR,1,,90.95,2700,2000,1819,14.4,0,26193.6,0,0.33,0,0,6198.7,28.1852018671321,51268.8821963133,6533.0,4397.0,1143.0,33.0,12.0,1.0,670.0,75.0,30.0,17.0,0.0,9.0,9,503,9.0,20.0,117.0,0.67,0.17,0.01,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,,0.98,0.02,
544,Affected,King,City of Renton,E80697,Valley Medical Center,Main Campus,2017/2018,2018-01-15 00:00:00,M6,E80697M6,CTR,1,,18.6666666666667,1800,1800,336,12.7,0,4267.2,0,0.19,0,0,4558.4,24.8630394546697,8353.98125676901,1509.0,1219.0,146.0,9.0,0.0,0.0,15.0,0.0,4.0,9.0,78.0,16.0,0,166,0.0,0.0,13.0,0.81,0.1,0.01,0.0,0.01,0.0,0.0,0.01,0.05,0.01,0.0,0.0,0.01,,,0.99,0.01,
545,Affected,King,City of Bellevue,E80701,Thomson Reuters,Thomson Reuters,2017/2018,2018-05-04 00:00:00,M6,E80701M6,CTR,1,,83.1081081081081,148,148,123,6.6,0,811.8,0,0.64,0,0,207.8,12.9281951529454,1590.16800381229,589.0,212.0,54.0,4.0,1.0,0.0,85.0,2.0,1.0,19.0,199.0,2.0,18,6,0.0,0.0,10.0,0.36,0.09,0.01,0.0,0.14,0.0,0.0,0.03,0.34,0.0,0.0,0.0,0.02,,,0.98,0.02,
546,Affected,King,City of Renton,E80704,Meteorcomm LLC,Meteorcomm LLC,2017/2018,2017-01-24 00:00:00,M6,E80704M6,CTR,1,,79.5454545454545,132,132,105,16.2,0,1701,0,0.18,0,0,464.4,31.7507851014354,3333.83243565072,513.0,416.0,23.0,0.0,5.0,0.0,24.0,10.0,5.0,0.0,11.0,0.0,3,14,0.0,5.0,14.0,0.81,0.04,0.0,0.01,0.05,0.02,0.01,0.0,0.02,0.0,0.0,0.01,0.03,Baseline,,0.97,0.03,
547,Affected,King,City of Seattle,E80706,MG2,MG2,2017/2018,2017-10-19 00:00:00,M6,E80706M6,CTR,1,,73.8095238095238,210,210,155,1.7,0,263.5,0,0.89,0,0,79.3,3.33002997649524,516.154646356762,775.0,84.0,45.0,20.0,0.0,0.0,415.0,77.0,10.0,70.0,24.0,1.0,4,10,21.0,3.0,5.0,0.11,0.06,0.03,0.0,0.54,0.1,0.01,0.09,0.03,0.0,0.03,0.0,0.01,,,0.99,0.01,
548,Affected,King,City of Seattle,E80711,Weyerhaeuser Company,Weyerhaesuer HQ - Seattle,2017/2018,2017-05-29 00:00:00,M6,E80711M6,CTR,1,,87.1657754010695,650,561,489,3,0,1467,0,0.91,0,0,423.5,5.87534800771779,2873.045175774,2391.0,209.0,87.0,0.0,3.0,0.0,402.0,1169.0,23.0,24.0,308.0,2.0,31,40,85.0,7.0,72.0,0.09,0.04,0.0,0.0,0.17,0.49,0.01,0.01,0.13,0.0,0.04,0.0,0.03,Baseline,,0.97,0.03,
549,Affected,King,City of Tukwila,E80713,Unified Grocers,Headquarters,2017/2018,2017-04-14 00:00:00,M6,E80713M6,CTR,1,,55.1813471502591,386,386,213,20.7,0,4409.1,0,0.07,0,0,1756.6,40.511373920595,8628.92264508674,1055.0,977.0,33.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,8.0,0.0,0,15,0.0,8.0,5.0,0.93,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.01,0.0,,,1.0,0.0,
550,Affected,King,City of Seattle,E80715,Nordstrom,Nordstrom Store 865,2017/2018,2018-05-13 00:00:00,M6,E80715M6,CTR,1,,81.0476190476191,1500,1050,851,2.6,0,2212.6,0,0.85,0,0,860.9,5.09113831721941,4332.55870795372,4230.0,617.0,362.0,19.0,13.0,0.0,2205.0,467.0,39.0,204.0,123.0,2.0,8,52,88.0,10.0,81.0,0.15,0.09,0.0,0.0,0.52,0.11,0.01,0.05,0.03,0.0,0.02,0.0,0.02,,,0.98,0.02,
551,Affected,King,City of Seattle,E80716,Porch,Porch,2017/2018,2017-08-05 00:00:00,M6,E80716M6,CTR,1,,64.4444444444444,228,180,116,7.6,0,881.6,0,0.32,0,0,383.3,14.876418173456,1725.66450812089,578.0,389.0,33.0,0.0,5.0,0.0,62.0,20.0,30.0,11.0,8.0,0.0,3,4,5.0,1.0,14.0,0.67,0.06,0.0,0.01,0.11,0.03,0.05,0.02,0.01,0.0,0.01,0.0,0.02,Baseline,,0.98,0.02,
552,Affected,King,City of Seattle,E80717,Bartell Drugs,Main Office,2017/2018,2017-06-19 00:00:00,M6,E80717M6,CTR,1,,83.8926174496644,149,149,125,16.3,0,2037.5,0,0.14,0,0,537.1,31.8900430155558,3986.25537694448,623.0,532.0,18.0,0.0,2.0,0.0,23.0,5.0,2.0,17.0,5.0,1.0,3,4,7.0,5.0,6.0,0.85,0.03,0.0,0.0,0.04,0.01,0.0,0.03,0.01,0.0,0.01,0.01,0.01,Baseline,,0.99,0.01,
553,Affected,King,City of Seattle,E80718,"Garden City Group, LLC","Garden City Group, LLC",2017/2018,2017-08-05 00:00:00,M6,E80718M6,CTR,1,,69.4214876033058,136,121,84,7.4,0,621.6,0,0.45,0,0,219.9,14.5003942414158,1218.03311627892,413.0,227.0,26.0,0.0,0.0,0.0,75.0,41.0,16.0,11.0,9.0,0.0,4,10,5.0,0.0,3.0,0.55,0.06,0.0,0.0,0.18,0.1,0.04,0.03,0.02,0.0,0.01,0.0,0.01,Baseline,,0.99,0.01,
554,Affected,King,City of Seattle,E80719,True Fabrications Inc,Fremont Office,2017/2018,2017-07-04 00:00:00,M6,E80719M6,CTR,1,,78.7037037037037,188,108,85,6.4,0,544,0,0.32,0,0,265,12.5186862245387,1064.08832908579,422.0,279.0,23.0,0.0,8.0,0.0,57.0,0.0,20.0,29.0,0.0,0.0,0,9,0.0,0.0,6.0,0.66,0.05,0.0,0.02,0.14,0.0,0.05,0.07,0.0,0.0,0.0,0.0,0.01,Baseline,,0.99,0.01,
555,Affected,King,City of Bellevue,E80722,Pro Sports Club,,2017/2018,2017-03-27 00:00:00,M6,E80722M6,CTR,1,,77.4038461538462,768,208,161,12.1,0,1948.1,0,0.15,0,0,2104.6,23.6949239790897,3814.88276063343,821.0,698.0,75.0,0.0,0.0,0.0,38.0,0.0,2.0,0.0,1.0,2.0,0,17,0.0,0.0,5.0,0.85,0.09,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,0.99,0.01,
556,Affected,King,City of Seattle,E80724,The Travelers Companies,Seattle,2017/2018,2017-10-15 00:00:00,M6,E80724M6,CTR,1,,79.7979797979798,100,99,79,3.4,0,268.6,0,0.89,0,0,73.8,6.65978797882072,526.123250326837,386.0,43.0,48.0,5.0,0.0,0.0,189.0,43.0,11.0,10.0,20.0,0.0,0,11,10.0,0.0,7.0,0.11,0.12,0.01,0.0,0.49,0.11,0.03,0.03,0.05,0.0,0.03,0.0,0.02,,,0.98,0.02,
557,Affected,King,City of Seattle,E80726,Axon,Axon,2017/2018,2017-06-04 00:00:00,M6,E80726M6,CTR,1,,72.1739130434783,115,115,83,2.6,0,215.8,0,0.82,0,0,65,5.09485501602056,422.872966329706,406.0,72.0,35.0,0.0,3.0,0.0,115.0,31.0,30.0,76.0,11.0,1.0,4,12,10.0,0.0,22.0,0.18,0.09,0.0,0.01,0.28,0.08,0.07,0.19,0.03,0.0,0.02,0.0,0.05,Baseline,,0.95,0.05,
558,Affected,King,City of Seattle,E80727,ABC Legal Services,ABC Legal Services,2017/2018,2017-05-29 00:00:00,M6,E80727M6,CTR,1,,85.3503184713376,168,157,134,3.6,0,482.4,0,0.75,0,0,140.2,7.04384425806394,943.875130580569,700.0,171.0,62.0,0.0,2.0,0.0,238.0,114.0,43.0,32.0,9.0,2.0,0,8,12.0,0.0,15.0,0.24,0.09,0.0,0.0,0.34,0.16,0.06,0.05,0.01,0.0,0.02,0.0,0.02,Baseline,,0.98,0.02,
559,Affected,King,City of Seattle,E80728,PayScale,PayScale,2017/2018,2017-07-16 00:00:00,M6,E80728M6,CTR,1,,74.6835443037975,316,316,236,5.9,0,1392.4,0,0.55,0,0,396.6,11.5574877415544,2727.56710700683,1130.0,496.0,74.0,0.0,18.0,0.0,230.0,150.0,40.0,29.0,55.0,2.0,0,54,0.0,7.0,29.0,0.44,0.07,0.0,0.02,0.2,0.13,0.04,0.03,0.05,0.0,0.0,0.01,0.03,Baseline,,0.97,0.03,
560,Affected,King,City of Seattle,E80729,Downtown Emergency Services Center,Downtown Emergency Services Center,2017/2018,2017-09-11 00:00:00,M6,E80729M6,CTR,1,,48.014440433213,277,277,133,3.2,0,425.6,0,0.74,0,0,196,6.26807534963081,833.654021500898,662.0,169.0,13.0,0.0,2.0,0.0,281.0,76.0,27.0,59.0,2.0,2.0,0,18,12.0,6.0,13.0,0.26,0.02,0.0,0.0,0.42,0.11,0.04,0.09,0.0,0.0,0.02,0.01,0.02,Baseline,,0.98,0.02,
561,Affected,King,City of Seattle,E80730,HTC,HTC,2017/2018,2017-08-21 00:00:00,M6,E80730M6,CTR,1,,71.4285714285714,224,119,85,5.7,0,484.5,0,0.69,0,0,290.4,11.169725934335,949.426704418473,435.0,129.0,53.0,0.0,5.0,0.0,157.0,35.0,5.0,10.0,11.0,0.0,0,0,8.0,0.0,22.0,0.3,0.12,0.0,0.01,0.36,0.08,0.01,0.02,0.03,0.0,0.02,0.0,0.05,Baseline,,0.95,0.05,
562,Affected,King,City of Seattle,E80731,PeopleConnect,PeopleConnect,2017/2018,2017-08-15 00:00:00,M6,E80731M6,CTR,1,,75.5395683453237,139,139,105,2.8,0,294,0,0.87,0,0,85.3,5.48476500542485,575.900325569609,518.0,60.0,23.0,5.0,8.0,5.0,325.0,54.0,8.0,15.0,6.0,0.0,0,10,5.0,2.0,2.0,0.12,0.04,0.01,0.03,0.63,0.1,0.02,0.03,0.01,0.0,0.01,0.0,0.0,Baseline,,1.0,0.0,
563,Affected,King,City of Seattle,E80734,Avvo,Avvo,2017/2018,2017-08-07 00:00:00,M6,E80734M6,CTR,1,,65.7894736842105,342,342,225,2.5,0,562.5,0,0.85,0,0,194.1,4.89607838148741,1101.61763583467,1150.0,169.0,73.0,20.0,5.0,2.0,555.0,101.0,16.0,101.0,53.0,1.0,0,11,7.0,11.0,36.0,0.15,0.06,0.02,0.01,0.48,0.09,0.01,0.09,0.05,0.0,0.01,0.01,0.03,Baseline,,0.97,0.03,
564,Affected,King,City of Seattle,E80735,Seattle Metropolitan Credit Union,Seattle Metropolitan Credit Union,2017/2018,2017-08-05 00:00:00,M6,E80735M6,CTR,1,,98.6666666666667,150,150,148,8.8,0,1302.4,0,0.53,0,0,305.4,17.2325427973894,2550.41633401363,771.0,356.0,37.0,0.0,5.0,0.0,146.0,109.0,0.0,31.0,15.0,1.0,1,13,39.0,5.0,27.0,0.46,0.05,0.0,0.01,0.19,0.14,0.0,0.04,0.02,0.0,0.05,0.01,0.04,Baseline,,0.96,0.04,
565,Affected,King,City of Seattle,E80736,Willis Tower Watson,Willis Tower Watson,2017/2018,2018-05-13 00:00:00,M6,E80736M6,CTR,1,,60.7843137254902,156,153,93,2.3,0,213.9,0,0.84,0,0,76.8,4.50615172879121,419.072110777582,448.0,71.0,22.0,0.0,0.0,0.0,184.0,21.0,24.0,26.0,82.0,1.0,9,8,15.0,0.0,2.0,0.16,0.05,0.0,0.0,0.41,0.05,0.05,0.06,0.18,0.0,0.03,0.0,0.0,Baseline,,1.0,0.0,
566,Affected,King,City of Seattle,E80737,A Place for Rover,A Place For Rover,2017/2018,2017-07-23 00:00:00,M6,E80737M6,CTR,1,,77.8947368421053,190,190,148,1.8,0,266.4,0,0.86,0,0,75.7,3.5182266199604,520.697539754139,739.0,100.0,68.0,0.0,0.0,4.0,300.0,73.0,26.0,85.0,55.0,0.0,0,26,17.0,3.0,8.0,0.14,0.09,0.0,0.01,0.41,0.1,0.04,0.12,0.07,0.0,0.02,0.0,0.01,Baseline,,0.99,0.01,
567,Affected,King,City of Seattle,E80738,Colliers International,Colliers International,2017/2018,2017-08-07 00:00:00,M6,E80738M6,CTR,1,,57.0247933884298,121,121,69,6.8,0,469.2,0,0.59,0,0,181.3,13.3290646123503,919.705458252171,342.0,140.0,36.0,0.0,0.0,0.0,102.0,27.0,0.0,10.0,16.0,0.0,0,7,5.0,5.0,1.0,0.41,0.11,0.0,0.0,0.3,0.08,0.0,0.03,0.05,0.0,0.01,0.01,0.0,Baseline,,1.0,0.0,
568,Affected,King,City of Kirkland,E80739,City of Kirkland,City Hall,2017/2018,2017-05-12 00:00:00,M6,E80739M6,CTR,1,,73.75,400,400,295,11.8,0,3481,0,0.22,0,0,966.4,23.1070387312706,6816.57642572482,1360.0,1048.0,91.0,9.0,18.0,3.0,50.0,0.0,50.0,44.0,19.0,14.0,1,54,0.0,7.0,7.0,0.77,0.07,0.01,0.02,0.04,0.0,0.04,0.03,0.01,0.01,0.0,0.01,0.01,,,0.99,0.01,
569,Affected,King,City of Seattle,E80742,Oculus,Oculus,2017/2018,2017-08-18 00:00:00,M6,E80742M6,CTR,1,,82.5,160,160,132,7.7,0,1016.4,0,0.35,0,0,277.5,15.0888128868834,1991.72330106861,669.0,418.0,28.0,0.0,15.0,0.0,48.0,52.0,34.0,27.0,11.0,11.0,1,10,0.0,0.0,25.0,0.62,0.04,0.0,0.02,0.07,0.08,0.05,0.04,0.02,0.02,0.0,0.0,0.04,Baseline,,0.96,0.04,
570,Affected,King,City of Seattle,E80746,Expedia.com,Seattle office - Elliot,2017/2018,2017-10-16 00:00:00,M6,E80746M6,CTR,1,,66.1087866108787,239,239,158,2.9,0,458.2,0,0.72,0,0,139.8,5.68344231597346,897.983885923807,717.0,188.0,16.0,55.0,9.0,0.0,241.0,12.0,56.0,66.0,45.0,5.0,10,27,8.0,4.0,12.0,0.26,0.02,0.08,0.01,0.34,0.02,0.08,0.09,0.06,0.01,0.01,0.01,0.02,Baseline,,0.98,0.02,
571,Affected,King,City of Seattle,E80748,Tableau Software,NorthEdge,2017/2018,2017-09-16 00:00:00,M6,E80748M6,CTR,1,,70.2322308233638,1421,1421,998,4.8,0,4790.4,0,0.47,0,0,1493.3,9.39711232699483,9378.31810234084,4921.0,2503.0,298.0,0.0,103.0,6.0,508.0,92.0,649.0,508.0,159.0,6.0,15,134,13.0,9.0,67.0,0.51,0.06,0.0,0.02,0.1,0.02,0.13,0.1,0.03,0.0,0.0,0.0,0.01,Baseline,,0.99,0.01,
